date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ
18/09/2020,/files/properties/2020/9/15/thumbnails/06934957-2936-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,1 lầu,3 phòng ngủ,NULL, 123 m vuông, ---, _," 4,48 tỷ ","Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội"

18/09/2020,/files/properties/2020/9/11/thumbnails/06909746-0813-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,NULL,8 lầu,3 phòng ngủ,NULL, 118 m vuông, ---, _," 3,1 tỷ ","Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"

18/09/2020,/files/properties/2020/9/11/thumbnails/06909825-1443-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,NULL,10 lầu,3 phòng ngủ,NULL, 97 m vuông, ---, _," 3,35 tỷ ","Đường Võ Chí Công, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06948376-3324-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,40m,16 lầu,2 phòng ngủ,chỗ để xe, 71 m vuông, 7x10m, Đông Nam," 1,988 tỷ ","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06948138-0130-ban-can-ho-chung-cu-quan-ha-dong.jpg,NULL,NULL,2 phòng ngủ,chỗ để xe, 85 m vuông, ---, _," 1,5 tỷ ","Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/20200917_042657_591534_0.jpg,NULL,30 lầu,3 phòng ngủ,chỗ để xe, 96 m vuông, ---, Đông Nam," 4,2 tỷ ","Đường Phạm Văn Bạch, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/20200917_031626_70613_0.jpg,NULL,NULL,2 phòng ngủ,NULL, 63 m vuông, ---, _," 1,871 tỷ ","Đường Hội Xá, Phường Giang Biên, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06947647-1929-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,NULL,NULL,1 phòng ngủ,NULL, 43 m vuông, ---, _," 1,6 tỷ ","Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/20200917_025733_384837_0.jpg,NULL,16 lầu,2 phòng ngủ,NULL, 71 m vuông, ---, _," 1,9 tỷ ","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06946909-1947-ban-can-ho-chung-cu-quan-long-bien.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 110 m vuông, ---, _," 3,5 tỷ ","Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06947164-3915-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,NULL,2 phòng ngủ,NULL, 67 m vuông, ---, Đông Nam," 2,6 tỷ ","Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06947000-2655-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,2 lầu,3 phòng ngủ,NULL, 84 m vuông, ---, _," 1,42 tỷ ","Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/6/3/thumbnails/06275235-2044-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,NULL,8 lầu,3 phòng ngủ,NULL, 116 m vuông, ---, _, 29 triệu / m,"Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2019/6/8/thumbnails/20190608_091957_4556852_0.jpg,NULL,11 lầu,3 phòng ngủ,NULL, 100 m vuông, ---, Đông Nam," 2,9 tỷ ","Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/7/3/thumbnails/06473577-5627-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,22 lầu,2 phòng ngủ,NULL, 96 m vuông, ---, _," 2,7 tỷ ","Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06946689-0418-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,5 lầu,3 phòng ngủ,NULL, 85 m vuông, ---, _," 2,2 tỷ ","Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06946484-4325-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg,NULL,24 lầu,16 phòng ngủ,NULL, 94 m vuông, ---, _, 3 tỷ ,"Đường Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06943931-0058-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg,10m,5 lầu,4 phòng ngủ,NULL, 111 m vuông, 10x10m, _, 8 tỷ ,"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06946017-5231-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,NULL,22 lầu,2 phòng ngủ,NULL, 52 m vuông, ---, _," 1,5 tỷ ","Đường 70, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06945748-2038-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,12 lầu,3 phòng ngủ,NULL, 107 m vuông, ---, Nam," 3,2 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/20200917_020131_554778_0.jpg,30m,27 lầu,2 phòng ngủ,chỗ để xe, 45 m vuông, 5x9m, _, 900 triệu / m,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/6/22/thumbnails/06399843-0403-ban-can-ho-chung-cu-quan-ha-dong.jpg,16m,52 lầu,3 phòng ngủ,NULL, 90 m vuông, ---, Tây Nam," 1,85 tỷ ","Đường Thanh Bình, Phường Quang Trung, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06945541-0302-ban-can-ho-chung-cu-ha-noi.jpg,NULL,3 lầu,2 phòng ngủ,NULL, 81 m vuông, ---, _," 2,473 tỷ ","Đường Cổ Linh, Phường Bồ Đề, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06944753-5841-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,1 phòng ngủ,NULL, 53 m vuông, ---, Đông Nam, 14 triệu / m,"Đường Phúc La - Văn Phú, Phường Phúc La, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06944745-5812-ban-can-ho-chung-cu-quan-ha-dong-chinh-chu.jpg,0m,NULL,NULL,NULL, 100 m vuông, ---, _," 2,5 tỷ ","Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06944551-4415-ban-can-ho-chung-cu-quan-bac-tu-liem-gia-re.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 116 m vuông, ---, _," 4,5 tỷ ","Đường Nguyễn Hoàng Tôn, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/6/16/thumbnails/06360949-1449-ban-can-ho-chung-cu-quan-ha-dong-chinh-chu.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 90 m vuông, ---, _," 1,8 tỷ ","Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/8/18/thumbnails/06765496-4048-ban-nha-trong-hem-ha-noi-gia-re.jpg,50m,20 lầu,3 phòng ngủ,chỗ để xe, 96 m vuông, ---, _, 2 tỷ ,"Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội"

17/09/2020,/files/properties/2020/8/17/thumbnails/06757502-4213-ban-can-ho-chung-cu-quan-cau-giay.jpg,50m,25 lầu,3 phòng ngủ,chỗ để xe, 130 m vuông, ---, _, 5 tỷ ,"Đường Hoàng Minh Giám, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

17/09/2020,/files/properties/2020/6/9/thumbnails/06311101-0821-ban-can-ho-chung-cu-quan-ha-dong.jpg,NULL,NULL,2 phòng ngủ,chỗ để xe, 74 m vuông, ---, _," 1,7 tỷ ","Đường Ngô Thì Nhậm, Phường Dương Nội, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06943396-2203-ban-can-ho-chung-cu-quan-ha-dong-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 69 m vuông, ---, _," 1,2 tỷ ","Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội"

17/09/2020,/files/properties/2020/9/17/thumbnails/06943139-3632-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,15m,2 lầu,2 phòng ngủ,chỗ để xe, 51 m vuông, 6x9m, _, 980 triệu ,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/9/16/thumbnails/06942582-3009-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,NULL,1 phòng ngủ,chỗ để xe, 40 m vuông, ---, _," 1,861 tỷ ","Đường Chu Huy Mân, Phường Phúc Lợi, Quận Long Biên, Hà Nội"

17/09/2020,/files/properties/2020/9/16/thumbnails/0ban-chcc-45m2-chinh-kinh-nguyen-trai-thanh-xuan-850tr.jpg,NULL,NULL,1 phòng ngủ,NULL, 45 m vuông, ---, _, 18 triệu / m,"Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

17/09/2020,/files/properties/2020/9/16/thumbnails/06941390-5632-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,4 lầu,2 phòng ngủ,NULL, 45 m vuông, ---, _," 14,5 tỷ ","Phố Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội"

17/09/2020,/files/properties/2020/9/16/thumbnails/0can-ho-flc-dai-mo-can-ban-gap-gia-2-4-ty-.jpg,NULL,NULL,2 phòng ngủ,NULL, 105 m vuông, ---, _," 2,4 tỷ ","Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

17/09/2020,/files/properties/2020/9/16/thumbnails/20200916_040004_451343_5.jpg,NULL,27 lầu,2 phòng ngủ,NULL, 70 m vuông, ---, _, 15 triệu / m,"Đường Trần Thủ Độ, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội"

16/09/2020,/files/properties/2020/8/6/thumbnails/06692363-3101-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,0m,17 lầu,2 phòng ngủ,NULL, 65 m vuông, ---, Đông Nam," 2,2 tỷ ","Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội"

16/09/2020,/files/properties/2020/6/23/thumbnails/20200623_020654_316122_1.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 104 m vuông, ---, Tây Nam," 4,5 tỷ ","Đường Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/6/18/thumbnails/20200618_100017_316122_0.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 107 m vuông, ---, Tây Nam, 5 tỷ ,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/7/1/thumbnails/20200701_052804_316122_1.jpg,NULL,NULL,3 phòng ngủ,chỗ để xe, 105 m vuông, ---, _," 4,6 tỷ ","Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2019/11/9/thumbnails/20191109_102225_316122_1.jpg,NULL,NULL,2 phòng ngủ,chỗ để xe, 75 m vuông, ---, _," 2,2 tỷ ","Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06940437-2042-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,NULL,27 lầu,3 phòng ngủ,NULL, 91 m vuông, ---, Đông Nam," 2,5 tỷ ","Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06940342-1204-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 86 m vuông, ---, _," 2,4 tỷ ","Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội"

16/09/2020,/files/properties/2020/8/31/thumbnails/20200831_043354_114516_1.jpg,NULL,25 lầu,3 phòng ngủ,NULL, 82 m vuông, ---, Đông Bắc," 2,94 tỷ ","Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/8/31/thumbnails/20200831_110716_114516_1.jpg,40m,25 lầu,3 phòng ngủ,NULL, 86 m vuông, 2000x1500m, Tây Nam," 2,15 tỷ ","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/7/thumbnails/20200907_044032_114516_0.jpg,40m,12 lầu,3 phòng ngủ,chỗ để xe, 82 m vuông, 2000x1500m, Đông Bắc," 2,94 tỷ ","Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/20200916_024851_423456_3.jpg,NULL,NULL,3 phòng ngủ,NULL, 105 m vuông, ---, _," 3,2 tỷ ","Đường Xuân La, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06940004-4525-ban-can-ho-chung-cu-ha-noi.jpg,0m,NULL,NULL,NULL, 99 m vuông, ---, _," 2,7 tỷ ","Đường Tố Hữu, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/10/thumbnails/20200910_090734_356668_1.jpg,NULL,NULL,2 phòng ngủ,chỗ để xe, 76 m vuông, ---, _," 1,95 tỷ ","Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06937593-2036-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 69 m vuông, ---, _," 1,2 tỷ ","Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06937592-2030-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 60 m vuông, ---, _," 1,4 tỷ ","Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06937075-4147-ban-can-ho-chung-cu-quan-ha-dong.jpg,0m,NULL,NULL,NULL, 61 m vuông, ---, _, 450 triệu ,"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/06936519-0853-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,12 lầu,3 phòng ngủ,NULL, 146 m vuông, ---, Đông Nam," 3,15 tỷ ","Đường Khuất Duy Tiến, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

16/09/2020,/files/properties/2020/9/15/thumbnails/06934597-4046-ban-can-ho-chung-cu-ha-noi.jpg,NULL,4 lầu,3 phòng ngủ,NULL, 103 m vuông, ---, _," 2,28 tỷ ","Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội"

16/09/2020,/files/properties/2020/9/17/thumbnails/20200917_051353_591534_3.jpg,NULL,27 lầu,3 phòng ngủ,chỗ để xe, 125 m vuông, ---, _," 6,352 tỷ ","Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"

16/09/2020,/files/properties/2020/9/17/thumbnails/20200917_051158_591534_0.jpg,NULL,28 lầu,3 phòng ngủ,NULL, 121 m vuông, ---, _," 3,439 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/15/thumbnails/20200915_035441_539122_0.jpg,40m,15 lầu,3 phòng ngủ,chỗ để xe, 83 m vuông, ---, _, 26 triệu / m,"Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/15/thumbnails/06932718-2944-ban-can-ho-chung-cu-quan-ba-dinh.jpg,5m,NULL,2 phòng ngủ,NULL, 120 m vuông, ---, _," 3,1 tỷ ","Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội"

16/09/2020,/files/properties/default.jpg,NULL,14 lầu,3 phòng ngủ,chỗ để xe, 118 m vuông, ---, Đông Nam, 27 triệu / m,"Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/16/thumbnails/20200916_091338_491738_0.jpg,7m,NULL,2 phòng ngủ,chỗ để xe, 63 m vuông, ---, _, 30 triệu / m,"Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội"

16/09/2020,/files/properties/2020/9/3/thumbnails/20200903_112531_351322_1.jpg,NULL,NULL,2 phòng ngủ,NULL, 64 m vuông, ---, _," 1,6 tỷ ","Đường Đại Lộ Thăng Long, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/3/thumbnails/06858052-1802-ban-can-ho-chung-cu-quan-nam-tu-liem-gia-re.jpg,NULL,NULL,1 phòng ngủ,NULL, 43 m vuông, ---, _," 1,3 tỷ ","Đường Đại Lộ Thăng Long, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

16/09/2020,/files/properties/2020/9/1/thumbnails/06845694-0319-ban-can-ho-chung-cu-huyen-gia-lam.jpg,NULL,24 lầu,2 phòng ngủ,chỗ để xe, 65 m vuông, ---, _, 695 triệu ,"Đường Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội"

15/09/2020,/files/properties/2019/10/7/thumbnails/20191007_033909_288298_0.jpg,30m,15 lầu,3 phòng ngủ,chỗ để xe, 83 m vuông, ---, _," 2,3 tỷ ","Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

15/09/2020,/files/properties/2019/1/13/thumbnails/20190113_052053_288298_0.jpg,NULL,25 lầu,2 phòng ngủ,chỗ để xe, 80 m vuông, ---, _, 40 triệu / m,"Đường Phạm Văn Đồng, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/0ban-can-ho-chung-cu-d-capital-tran-duy-hung-c1-3-ngu-re-nhat-du-an-.jpg,3m,1 lầu,3 phòng ngủ,chỗ để xe, 98 m vuông, ---, _, 4 tỷ ,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

15/09/2020,/files/properties/2020/8/8/thumbnails/06707250-2121-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,8 lầu,2 phòng ngủ,chỗ để xe, 50 m vuông, ---, _," 1,8 tỷ ","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/20200915_050030_114516_0.jpg,40m,12 lầu,3 phòng ngủ,NULL, 92 m vuông, 2000x1500m, Tây Nam," 2,25 tỷ ","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/06932247-4745-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 107 m vuông, ---, _," 3,6 tỷ ","Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

15/09/2020,/files/properties/default.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 45 m vuông, ---, _," 1,18 tỷ ","Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/0can-tien-ban-cat-lo-vinhoms-royal-city-toa-r6-115m-3-pn.jpg,2m,30 lầu,3 phòng ngủ,chỗ để xe, 115 m vuông, ---, Nam," 5,3 tỷ ","Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"

15/09/2020,/files/properties/2020/8/7/thumbnails/20200807_100745_312957_0.jpg,NULL,6 lầu,2 phòng ngủ,NULL, 60 m vuông, ---, _," 1,1 tỷ ","Đường Thịnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"

15/09/2020,/files/properties/2020/8/14/thumbnails/20200814_042222_478882_0.jpg,NULL,12 lầu,1 phòng ngủ,NULL, 45 m vuông, ---, _, 700 triệu ,"Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội"

15/09/2020,/files/properties/2020/8/25/thumbnails/20200825_044428_478882_0.jpg,NULL,15 lầu,2 phòng ngủ,NULL, 53 m vuông, ---, _, 950 triệu ,"Đường Trần Thủ Độ, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội"

15/09/2020,/files/properties/2020/8/5/thumbnails/20200805_044855_478882_0.jpg,NULL,9 lầu,2 phòng ngủ,NULL, 82 m vuông, ---, _," 1,9 tỷ ","Đường Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội"

15/09/2020,/files/properties/2020/8/27/thumbnails/20200827_024526_587615_0.jpg,NULL,16 lầu,2 phòng ngủ,NULL, 73 m vuông, ---, _," 1,4 tỷ ","Đường Đại Lộ Thăng Long, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/9/14/thumbnails/06923057-5227-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,0m,NULL,NULL,NULL, 88 m vuông, ---, _," 3,55 tỷ ","Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/06928918-1357-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,NULL,33 lầu,2 phòng ngủ,NULL, 90 m vuông, ---, _," 3,1 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/06930750-2345-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,18 lầu,3 phòng ngủ,chỗ để xe, 118 m vuông, ---, Đông Nam," 3,2 tỷ ","Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/0san-bds-ban-chung-cu-golden-palace-me-tri-voi-cac-dt-118-142m2-gia-27-30tr-m2-co-tl-.jpg,NULL,15 lầu,3 phòng ngủ,chỗ để xe, 118 m vuông, ---, Đông Nam, 27 triệu / m,"Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/9/7/thumbnails/06876940-0803-ban-can-ho-chung-cu-quan-nam-tu-liem-chinh-chu.jpg,NULL,14 lầu,3 phòng ngủ,chỗ để xe, 118 m vuông, ---, Đông Nam, 27 triệu / m,"Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/8/4/thumbnails/06678631-4438-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,7 lầu,3 phòng ngủ,NULL, 118 m vuông, ---, _," 27,5 triệu / m","Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/8/4/thumbnails/06678715-5212-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,NULL,15 lầu,3 phòng ngủ,NULL, 117 m vuông, ---, _, 30 triệu / m,"Đường Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"

15/09/2020,/files/properties/2020/8/26/thumbnails/06814008-5942-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,35 lầu,3 phòng ngủ,chỗ để xe, 110 m vuông, ---, _, 5 tỷ ,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"

15/09/2020,/files/properties/2020/9/15/thumbnails/20200915_115557_421334_0.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 92 m vuông, ---, Đông Nam," 2,7 tỷ ","Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội"

15/09/2020,/files/properties/2020/9/14/thumbnails/20200914_091654_592750_0.jpg,NULL,4 lầu,2 phòng ngủ,chỗ để xe, 72 m vuông, ---, Bắc," 1,36 tỷ ","Đường Ngọc Thụy, Phường Gia Thụy, Quận Long Biên, Hà Nội"
